
3.412301999997  SN.node[0].Communication.MAC             NODE_prob 28 PAN_prob 0 RSSI_prob -79.4629 DEPTH_prob 1
3.412705999996  SN.node[28].Communication.MAC            INDO DORMIR!! 
3.427341999997  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 39
3.451021999998  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 33
3.491661999997  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 39
3.747366        SN.node[0].Communication.MAC             Transmitting [Cluster Formation packet] now!!
3.747897999999  SN.node[2].Communication.MAC             FORMATION_PACKET recebido de 0
3.747897999999  SN.node[2].Communication.MAC             O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[3].Communication.MAC             FORMATION_PACKET recebido de 0
3.747897999999  SN.node[3].Communication.MAC             O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[8].Communication.MAC             FORMATION_PACKET recebido de 0
3.747897999999  SN.node[8].Communication.MAC             O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[10].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[10].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[11].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[11].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[12].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[12].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[13].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[13].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[15].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[15].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[16].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[16].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[17].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[17].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[18].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[18].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[19].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[19].Communication.MAC            O nodo 0 nao esta na minha tabela.
